id,user_id,num,goods_id,issue_id,is_advance,pay_time
8183,15,1,2428,451,2,2021-11-27 2:09
8184,15,1,2424,181,1,2021-11-27 2:12
8185,15,1,2423,508,1,2021-11-27 2:13
8186,15,1,2430,487,1,2021-11-27 2:13
8187,524,1,2187,470,2,2021-11-27 2:28
8188,10941,1,591,78,2,2021-11-27 4:15
8189,1251,1,2428,451,2,2021-11-27 5:44
8190,12284,1,1868,21,2,2021-11-27 6:19
8191,12284,1,1466,207,2,2021-11-27 6:19
8192,4519,1,869,2,2,2021-11-27 7:37
8193,12285,1,2428,451,2,2021-11-27 7:49
8194,12287,1,2428,451,2,2021-11-27 7:55
8195,654,1,2428,451,2,2021-11-27 9:46
8196,3715,1,2428,451,2,2021-11-27 10:04
8197,9013,1,2428,451,2,2021-11-27 10:12
8198,9054,1,2428,451,2,2021-11-27 10:26
8199,7542,1,2432,41,1,2021-11-27 10:32
8200,12295,1,2436,488,1,2021-11-27 10:33
8201,12296,1,2436,488,1,2021-11-27 10:35
8202,11625,1,2436,488,1,2021-11-27 10:35
8203,455,1,2428,451,2,2021-11-27 10:37
8204,849,1,2428,451,2,2021-11-27 10:37
8205,12297,1,2436,488,1,2021-11-27 10:37
8206,62,1,2436,488,1,2021-11-27 10:39
8207,12298,1,2436,488,1,2021-11-27 10:41
8208,3710,1,2428,451,2,2021-11-27 10:41
8209,15,1,2436,488,1,2021-11-27 10:41
8210,1344,1,2436,488,1,2021-11-27 10:42
8211,5753,1,2436,488,1,2021-11-27 10:51
8212,5102,1,2436,488,1,2021-11-27 10:55
8213,7082,1,2428,451,2,2021-11-27 10:57
8214,12302,1,2428,451,2,2021-11-27 11:05
8215,634,1,2436,488,1,2021-11-27 11:06
8216,12304,1,2436,488,1,2021-11-27 11:06
8217,849,1,2436,488,1,2021-11-27 11:12
8218,182,1,2436,488,1,2021-11-27 11:13
8219,89,1,2170,93,1,2021-11-27 11:17
8220,2259,1,2430,487,1,2021-11-27 11:19
8221,12307,1,2436,488,1,2021-11-27 11:19
8222,12308,1,2428,451,2,2021-11-27 11:22
8223,12307,1,1872,435,2,2021-11-27 11:23
8224,387,1,2428,451,2,2021-11-27 11:24
8225,2042,1,2428,451,2,2021-11-27 11:50
8226,13,1,2428,451,2,2021-11-27 12:03
8227,4115,1,2436,488,1,2021-11-27 12:05
8228,888,1,2428,451,2,2021-11-27 12:18
8229,103,1,2428,451,2,2021-11-27 12:25
8230,12319,1,2428,451,2,2021-11-27 12:28
8231,798,1,2436,488,1,2021-11-27 12:33
8232,12322,1,2428,451,2,2021-11-27 12:44
8233,12322,1,2428,451,2,2021-11-27 12:44
8234,1842,1,2428,451,2,2021-11-27 12:45
8235,12324,1,2436,488,1,2021-11-27 12:46
8236,771,1,2436,488,1,2021-11-27 12:46
8237,9556,1,928,311,2,2021-11-27 12:52
8238,9556,1,552,38,2,2021-11-27 12:52
8239,9556,1,1638,419,2,2021-11-27 12:52
8240,9556,1,763,302,2,2021-11-27 12:52
8241,9556,1,596,79,2,2021-11-27 12:52
8242,5354,1,2436,488,1,2021-11-27 12:54
8243,3601,1,2436,488,1,2021-11-27 12:55
8244,9216,1,2436,488,1,2021-11-27 13:01
8245,3949,1,2428,451,2,2021-11-27 13:13
8246,612,1,2436,488,1,2021-11-27 13:13
8247,12327,1,2428,451,2,2021-11-27 13:16
8248,3971,1,2428,451,2,2021-11-27 13:20
8249,12233,1,1466,207,2,2021-11-27 13:38
8250,2889,1,865,2,2,2021-11-27 13:44
8251,12329,1,2436,488,1,2021-11-27 13:45
8252,59,1,2428,451,2,2021-11-27 14:06
8253,2583,1,2428,451,2,2021-11-27 14:09
8254,1820,1,2032,216,2,2021-11-27 14:13
8255,8254,1,2014,451,2,2021-11-27 14:17
8256,8073,1,2428,451,2,2021-11-27 14:25
8257,1368,1,1466,207,2,2021-11-27 14:35
8258,12333,1,2436,488,1,2021-11-27 14:40
8259,5254,1,2432,41,1,2021-11-27 14:43
8260,12334,1,2428,451,2,2021-11-27 14:44
8261,456,1,2063,41,2,2021-11-27 14:54
8262,11872,1,2428,451,2,2021-11-27 14:55
8263,11698,1,2428,451,2,2021-11-27 14:56
8264,12338,1,2428,451,2,2021-11-27 14:57
8265,12008,1,2436,488,1,2021-11-27 14:57
8266,12339,1,2436,488,1,2021-11-27 14:58
8267,12340,1,2428,451,2,2021-11-27 15:01
8268,12341,1,2428,451,2,2021-11-27 15:04
8269,4360,1,2428,451,2,2021-11-27 15:06
8270,1762,1,2428,451,2,2021-11-27 15:15
8271,9136,1,2428,451,2,2021-11-27 15:15
8272,6666,1,1875,207,1,2021-11-27 15:28
8273,598,1,2436,488,1,2021-11-27 15:35
8274,165,1,2436,488,1,2021-11-27 15:35
8275,11988,1,2428,451,2,2021-11-27 15:37
8276,12349,1,2436,488,1,2021-11-27 15:40
8277,2544,1,2436,488,1,2021-11-27 15:40
8278,10586,1,2436,488,1,2021-11-27 15:41
8279,12352,1,1868,21,2,2021-11-27 15:41
8280,868,1,2436,488,1,2021-11-27 15:41
8281,1661,1,2436,488,1,2021-11-27 15:41
8282,12351,1,2436,488,1,2021-11-27 15:41
8283,2251,1,2428,451,2,2021-11-27 15:42
8284,12353,1,2436,488,1,2021-11-27 15:42
8285,12354,1,2436,488,1,2021-11-27 15:42
8286,6395,1,2428,451,2,2021-11-27 15:43
8287,1109,1,2436,488,1,2021-11-27 15:43
8288,9023,1,2428,451,2,2021-11-27 15:43
8289,614,1,2436,488,1,2021-11-27 15:44
8290,12357,1,2436,488,1,2021-11-27 15:45
8291,6344,1,2436,488,1,2021-11-27 15:47
8292,822,1,1153,337,2,2021-11-27 15:47
8293,12294,1,2436,488,1,2021-11-27 15:47
8294,92,1,2436,488,1,2021-11-27 15:47
8295,12358,1,2436,488,1,2021-11-27 15:48
8296,4569,1,2436,488,1,2021-11-27 15:49
8297,4569,1,2428,451,2,2021-11-27 15:51
8298,12360,1,2436,488,1,2021-11-27 15:51
8299,9556,1,2436,488,1,2021-11-27 15:52
8300,5209,1,2436,488,1,2021-11-27 15:53
8301,12362,1,2436,488,1,2021-11-27 15:53
8302,2938,1,2436,488,1,2021-11-27 15:54
8303,12350,1,2436,488,1,2021-11-27 15:54
8304,12361,1,2436,488,1,2021-11-27 15:55
8305,12348,1,2436,488,1,2021-11-27 15:55
8306,825,1,2436,488,1,2021-11-27 15:56
8307,12363,1,2436,488,1,2021-11-27 15:57
8308,1014,1,1585,262,2,2021-11-27 15:58
8309,3164,1,2436,488,1,2021-11-27 16:02
8310,12364,1,2436,488,1,2021-11-27 16:03
8311,241,1,2436,488,1,2021-11-27 16:04
8312,9515,1,2436,488,1,2021-11-27 16:05
8313,12366,1,2436,488,1,2021-11-27 16:07
8314,12368,1,2436,488,1,2021-11-27 16:10
8315,8617,1,2428,451,2,2021-11-27 16:17
8316,9127,1,1868,21,2,2021-11-27 16:27
8317,12232,1,1466,207,2,2021-11-27 16:27
8318,10405,1,2436,488,1,2021-11-27 16:29
8319,822,1,503,45,2,2021-11-27 16:46
8320,3833,1,2428,451,2,2021-11-27 16:46
8321,3833,1,2436,488,1,2021-11-27 16:49
8322,893,1,1394,185,2,2021-11-27 16:50
8323,12345,1,1466,207,2,2021-11-27 16:52
8324,11918,1,2436,488,1,2021-11-27 16:53
8325,1695,1,763,302,2,2021-11-27 16:56
8326,6681,1,2436,488,1,2021-11-27 17:02
8327,3112,1,1921,2,1,2021-11-27 17:05
8328,3112,1,2432,41,1,2021-11-27 17:06
8329,597,1,2428,451,2,2021-11-27 17:09
8330,597,1,2432,41,1,2021-11-27 17:12
8331,12376,1,2428,451,2,2021-11-27 17:13
8332,16,1,2428,451,2,2021-11-27 17:27
8333,12378,1,2428,451,2,2021-11-27 17:30
8334,8365,1,1466,207,2,2021-11-27 17:33
8335,11912,1,2436,488,1,2021-11-27 17:38
8336,12382,1,2436,488,1,2021-11-27 17:46
8337,3737,1,1921,2,1,2021-11-27 17:52
8338,7009,1,2428,451,2,2021-11-27 17:54
8339,2617,1,2015,451,2,2021-11-27 18:00
8340,3401,1,2436,488,1,2021-11-27 18:04
8341,7009,1,7,10,2,2021-11-27 18:06
8342,6902,1,2436,488,1,2021-11-27 18:07
8343,12385,1,2436,488,1,2021-11-27 18:08
8344,6270,1,2436,488,1,2021-11-27 18:09
8345,12215,1,2436,488,1,2021-11-27 18:09
8346,5561,1,2436,488,1,2021-11-27 18:10
8347,3503,1,2436,488,1,2021-11-27 18:10
8348,12386,1,2436,488,1,2021-11-27 18:17
8349,12387,1,2428,451,2,2021-11-27 18:17
8350,8798,1,2428,451,2,2021-11-27 18:18
8351,12389,1,2079,494,2,2021-11-27 18:24
8352,2025,1,2428,451,2,2021-11-27 18:27
8353,3053,1,2436,488,1,2021-11-27 18:27
8354,12390,1,2436,488,1,2021-11-27 18:28
8355,1515,1,2428,451,2,2021-11-27 18:28
8356,7607,1,2436,488,1,2021-11-27 18:34
8357,8396,1,2428,451,2,2021-11-27 18:39
8358,12393,1,2428,451,2,2021-11-27 18:41
8359,12394,1,2436,488,1,2021-11-27 18:42
8360,2199,1,2436,488,1,2021-11-27 18:42
8361,8415,1,2428,451,2,2021-11-27 19:04
8362,6395,1,2436,488,1,2021-11-27 19:06
8363,12398,1,2436,488,1,2021-11-27 19:09
8364,12399,10,1891,249,1,2021-11-27 19:15
8365,458,1,2436,488,1,2021-11-27 19:19
8366,12401,1,878,293,2,2021-11-27 19:20
8367,12401,1,1466,207,2,2021-11-27 19:22
8368,2766,1,2432,41,1,2021-11-27 19:24
8369,12404,1,2436,488,1,2021-11-27 19:27
8370,8839,1,2436,488,1,2021-11-27 19:33
8371,889,1,2428,451,2,2021-11-27 19:57
8372,4933,1,2436,488,1,2021-11-27 20:01
8373,12406,1,2436,488,1,2021-11-27 20:04
8374,9515,1,2428,451,2,2021-11-27 20:06
8375,9997,1,1243,106,2,2021-11-27 20:11
8376,5509,1,1136,59,2,2021-11-27 20:12
8377,2678,1,1466,207,2,2021-11-27 20:21
8378,12408,1,2428,451,2,2021-11-27 20:23
8379,12267,1,2428,451,2,2021-11-27 20:28
8380,12409,1,1260,350,2,2021-11-27 20:39
8381,12409,1,1401,193,2,2021-11-27 20:39
8382,12409,1,1417,200,2,2021-11-27 20:39
8383,12409,1,591,78,2,2021-11-27 20:39
8384,6289,1,1466,207,2,2021-11-27 20:44
8385,644,1,1921,2,1,2021-11-27 21:04
8386,335,1,596,79,2,2021-11-27 21:13
8387,471,1,2430,487,1,2021-11-27 21:52
8388,471,1,2436,488,1,2021-11-27 21:52
8389,5204,1,2186,525,2,2021-11-27 21:52
8390,5204,1,1877,193,2,2021-11-27 21:52
8391,11863,1,1260,350,2,2021-11-27 22:02
8392,11863,1,819,289,2,2021-11-27 22:02
8393,11863,1,1076,329,2,2021-11-27 22:02
8394,7009,1,2016,451,2,2021-11-27 22:15
8395,2487,1,2436,488,1,2021-11-27 23:42
8396,9374,1,2436,488,1,2021-11-27 23:46
8397,2013,1,1921,2,1,2021-11-27 23:56
8398,11418,1,1926,445,1,2021-11-28 1:39
8399,11418,1,2348,217,1,2021-11-28 1:39
8400,11418,1,591,78,2,2021-11-28 1:39
8401,11418,1,1201,94,2,2021-11-28 1:40
8402,4021,1,2436,488,1,2021-11-28 2:04
8403,1574,1,2428,451,2,2021-11-28 2:09
8404,12434,1,2428,451,2,2021-11-28 2:17
8405,1460,1,2436,488,1,2021-11-28 2:30
8406,9997,1,1364,177,2,2021-11-28 2:35
8407,634,1,2432,41,1,2021-11-28 2:42
8408,6020,1,2428,451,2,2021-11-28 3:26
8409,2617,1,2428,451,2,2021-11-28 3:42
8410,12442,1,2428,451,2,2021-11-28 3:48
8411,12445,1,2428,451,2,2021-11-28 7:58
8412,12444,1,2428,451,2,2021-11-28 9:26
8413,1422,1,1466,207,2,2021-11-28 9:45
8414,3710,1,1029,320,2,2021-11-28 9:47
8415,12444,1,2436,488,1,2021-11-28 11:24
8416,7490,1,2428,451,2,2021-11-28 11:25
8417,4416,1,2017,451,2,2021-11-28 12:03
8418,7058,1,2428,451,2,2021-11-28 12:15
8419,7058,1,2436,488,1,2021-11-28 12:17
8420,7168,1,2436,488,1,2021-11-28 12:19
8421,11903,1,2428,451,2,2021-11-28 12:28
8422,6421,1,2436,488,1,2021-11-28 12:34
8423,3205,1,2428,451,2,2021-11-28 12:58
8424,564,1,2428,451,2,2021-11-28 12:59
8425,4590,1,2428,451,2,2021-11-28 13:11
8426,2508,1,2079,494,2,2021-11-28 13:12
8427,9292,1,1466,207,2,2021-11-28 13:12
8428,843,1,2436,488,1,2021-11-28 13:33
8429,7564,1,2430,487,1,2021-11-28 14:02
8430,2092,1,2430,487,1,2021-11-28 14:45
8431,2092,1,2436,488,1,2021-11-28 14:45
8432,12283,1,1868,21,2,2021-11-28 14:48
8433,5749,1,2428,451,2,2021-11-28 14:52
8434,2092,1,2430,487,1,2021-11-28 14:54
8435,3413,1,2436,488,1,2021-11-28 14:59
8436,2980,1,1868,21,2,2021-11-28 15:01
8437,11973,1,2428,451,2,2021-11-28 15:15
8438,5649,1,1302,148,2,2021-11-28 15:25
8439,5271,1,2428,451,2,2021-11-28 15:42
8440,12464,1,825,289,2,2021-11-28 16:04
8441,919,1,1394,185,2,2021-11-28 16:10
8442,12156,1,2428,451,2,2021-11-28 16:13
8443,2207,1,2079,494,2,2021-11-28 16:24
8444,12472,1,2428,451,2,2021-11-28 16:57
8445,7970,1,1466,207,2,2021-11-28 17:35
8446,10941,1,2436,488,1,2021-11-28 17:38
8447,1619,1,2436,488,1,2021-11-28 18:05
8448,3628,1,2113,65,1,2021-11-28 18:17
8449,3632,1,2018,451,2,2021-11-28 18:18
8450,3632,1,2436,488,1,2021-11-28 18:19
8451,10260,1,1868,21,2,2021-11-28 18:41
8452,10780,1,1466,207,2,2021-11-28 19:08
8453,19,1,763,302,2,2021-11-28 19:11
8454,2256,1,2436,488,1,2021-11-28 19:25
8455,7422,1,2170,93,1,2021-11-28 19:49
8456,7422,1,2436,488,1,2021-11-28 19:49
8457,1842,1,1101,21,2,2021-11-28 19:51
8458,1842,1,1868,21,2,2021-11-28 19:51
8459,1625,1,966,310,2,2021-11-28 20:27
8460,2889,1,1868,21,2,2021-11-28 20:30
8461,7309,1,2436,488,1,2021-11-28 20:40
8462,243,1,1466,207,2,2021-11-28 20:42
8463,7309,1,2423,508,1,2021-11-28 21:17
8464,7259,1,2436,488,1,2021-11-28 21:23
8465,4330,1,2436,488,1,2021-11-28 21:23
8466,12487,1,1466,207,2,2021-11-28 21:26
8467,12489,1,2436,488,1,2021-11-28 21:30
8468,12490,1,2436,488,1,2021-11-28 21:32
8469,12491,1,2436,488,1,2021-11-28 21:40
8470,5445,1,763,302,2,2021-11-28 21:43
8471,655,1,2436,488,1,2021-11-28 21:52
8472,488,1,2436,488,1,2021-11-28 22:00
8473,3216,1,2436,488,1,2021-11-28 22:16
8474,12172,1,2436,488,1,2021-11-28 22:17
8475,7309,1,2345,178,1,2021-11-28 22:18
8476,86,1,2032,216,2,2021-11-28 22:18
8477,445,1,2436,488,1,2021-11-28 22:22
8478,12497,1,783,258,2,2021-11-28 22:42
8479,898,1,2436,488,1,2021-11-28 22:53
8480,2637,1,1868,21,2,2021-11-28 23:01
8481,15,1,2430,487,1,2021-11-28 23:31
8482,2741,1,2170,93,1,2021-11-28 23:36
8483,12501,1,1385,180,2,2021-11-28 23:48
8484,3216,1,1856,194,2,2021-11-29 0:15
8485,224,1,2436,488,1,2021-11-29 0:18
8486,5515,1,2345,178,1,2021-11-29 0:24
8487,12503,1,2436,488,1,2021-11-29 0:29
8488,12503,1,2170,93,1,2021-11-29 0:35
8489,3136,1,2436,488,1,2021-11-29 0:44
8490,3136,1,869,2,2,2021-11-29 0:48
8491,12506,1,2436,488,1,2021-11-29 0:58
8492,64,1,2032,216,2,2021-11-29 1:08
8493,8332,1,2436,488,1,2021-11-29 1:28
8494,12509,1,2436,488,1,2021-11-29 1:33
8495,5749,1,2406,621,2,2021-11-29 1:45
8496,5056,1,512,56,2,2021-11-29 2:59
8497,5056,1,1031,327,2,2021-11-29 3:01
8498,5056,1,1493,217,2,2021-11-29 3:01
8499,5056,1,1492,217,2,2021-11-29 3:01
8500,5056,1,1825,126,2,2021-11-29 3:04
8501,5056,1,1417,200,2,2021-11-29 3:04
8502,5056,1,1904,45,1,2021-11-29 3:04
8503,5056,1,825,289,2,2021-11-29 3:04
8504,5056,1,1305,148,2,2021-11-29 3:04
8505,5056,1,1310,359,2,2021-11-29 3:04
8506,5056,1,1459,202,2,2021-11-29 3:04
8507,5056,1,734,231,2,2021-11-29 3:04
8508,5056,1,591,78,2,2021-11-29 3:04
8509,5056,1,854,2,2,2021-11-29 3:06
8510,5056,1,1466,207,2,2021-11-29 3:08
8511,5056,1,854,2,2,2021-11-29 3:09
8512,5056,1,1260,350,2,2021-11-29 3:11
8513,5056,1,1864,217,2,2021-11-29 3:11
8514,5056,1,1466,207,2,2021-11-29 3:11
8515,5056,1,1472,207,2,2021-11-29 3:11
8516,5056,1,1875,207,1,2021-11-29 3:11
8517,5056,1,503,45,2,2021-11-29 3:11
8518,5056,1,514,56,2,2021-11-29 3:11
8519,5056,1,2032,216,2,2021-11-29 3:11
8520,5056,1,1868,21,2,2021-11-29 3:13
8521,5056,1,1466,207,2,2021-11-29 3:13
8522,5056,1,1875,207,1,2021-11-29 3:13
8523,5056,1,1877,193,2,2021-11-29 3:13
8524,5056,1,1642,295,2,2021-11-29 3:15
8525,5056,1,692,190,2,2021-11-29 3:15
8526,5056,1,1868,21,2,2021-11-29 3:17
8527,5056,1,2108,94,1,2021-11-29 3:17
8528,5056,1,1877,193,2,2021-11-29 3:17
8529,5056,1,596,79,2,2021-11-29 3:17
8530,5056,1,2032,216,2,2021-11-29 3:17
8531,5056,1,944,81,2,2021-11-29 3:19
8532,5056,1,503,45,2,2021-11-29 3:19
8533,5056,1,838,2,2,2021-11-29 3:19
8534,5056,1,532,61,2,2021-11-29 3:19
8535,5056,1,1610,279,2,2021-11-29 3:19
8536,12511,1,2345,178,1,2021-11-29 4:19
8537,9997,1,624,112,2,2021-11-29 4:22
8538,9997,1,1642,295,2,2021-11-29 4:40
8539,9997,1,1305,148,2,2021-11-29 4:40
8540,12513,1,2436,488,1,2021-11-29 4:57
8541,12517,1,2436,488,1,2021-11-29 8:47
8542,1250,1,2436,488,1,2021-11-29 9:01
8543,1250,1,1137,59,2,2021-11-29 9:01
8544,10772,1,2436,488,1,2021-11-29 9:13
8545,2834,1,2436,488,1,2021-11-29 9:34
8546,9747,1,1579,404,2,2021-11-29 10:23
8547,8194,1,2170,93,1,2021-11-29 10:35
8548,8194,1,2436,488,1,2021-11-29 10:35
8549,61,1,2079,494,2,2021-11-29 10:58
8550,948,1,1417,200,2,2021-11-29 11:05
8551,10881,1,1371,180,2,2021-11-29 11:22
8552,10881,1,1465,207,2,2021-11-29 11:22
8553,4342,1,2436,488,1,2021-11-29 11:28
8554,12525,1,1871,420,2,2021-11-29 11:31
8555,1644,1,592,78,2,2021-11-29 11:32
8556,12436,1,1641,294,2,2021-11-29 11:39
8557,10258,1,2432,41,1,2021-11-29 11:46
8558,10600,1,2436,488,1,2021-11-29 11:48
8559,10258,1,2436,488,1,2021-11-29 11:48
8560,61,1,2079,494,2,2021-11-29 11:57
8561,10552,1,1466,207,2,2021-11-29 12:24
8562,7400,1,541,5,2,2021-11-29 12:25
8563,12529,1,2436,488,1,2021-11-29 12:27
8564,11812,1,1466,207,2,2021-11-29 12:48
8565,11812,1,1875,207,1,2021-11-29 12:48
8566,10773,1,1211,95,2,2021-11-29 12:50
8567,8839,1,1376,180,2,2021-11-29 13:12
8568,1014,1,2020,451,2,2021-11-29 13:13
8569,12527,1,1848,424,2,2021-11-29 13:21
8570,12527,1,1849,424,2,2021-11-29 13:21
8571,4852,1,2436,488,1,2021-11-29 13:28
8572,86,1,1854,113,2,2021-11-29 13:32
8573,5556,1,929,311,2,2021-11-29 13:41
8574,5556,1,1318,154,2,2021-11-29 13:41
8575,5556,1,1136,59,2,2021-11-29 13:41
8576,5556,1,1086,329,2,2021-11-29 13:41
8577,12538,1,2432,41,1,2021-11-29 14:16
8578,9,1,2032,216,2,2021-11-29 14:20
8579,559,1,1466,207,2,2021-11-29 14:23
8580,559,1,2436,488,1,2021-11-29 14:23
8581,12527,1,966,310,2,2021-11-29 14:24
8582,7561,1,1565,401,2,2021-11-29 14:31
8583,11676,1,1868,21,2,2021-11-29 14:35
8584,12544,1,1327,106,2,2021-11-29 14:35
8585,12545,1,727,230,2,2021-11-29 14:40
8586,2211,1,1466,207,2,2021-11-29 14:40
8587,2211,1,2436,488,1,2021-11-29 14:40
8588,5649,1,825,289,2,2021-11-29 15:03
8589,6126,1,1466,207,2,2021-11-29 15:19
8590,9095,1,1466,207,2,2021-11-29 15:26
8591,5254,1,2432,41,1,2021-11-29 15:28
8592,7942,1,1647,296,2,2021-11-29 15:32
8593,7263,1,878,293,2,2021-11-29 15:52
8594,12561,1,1392,185,2,2021-11-29 15:53
8595,7453,1,2348,217,1,2021-11-29 16:14
8596,7453,1,1493,217,2,2021-11-29 16:14
8597,4935,1,1362,177,2,2021-11-29 16:39
8598,4803,1,1466,207,2,2021-11-29 16:46
8599,4803,1,1875,207,1,2021-11-29 16:46
8600,4803,1,928,311,2,2021-11-29 16:47
8601,976,1,2442,258,1,2021-11-29 16:54
8602,12567,1,2436,488,1,2021-11-29 16:56
8603,1761,1,1466,207,2,2021-11-29 16:56
8604,8254,1,2442,258,1,2021-11-29 16:57
8605,1953,1,507,52,2,2021-11-29 17:06
8606,6181,1,2436,488,1,2021-11-29 17:06
8607,6412,1,1418,200,2,2021-11-29 17:13
8608,6412,1,1875,207,1,2021-11-29 17:13
8609,6412,1,1467,207,2,2021-11-29 17:13
8610,6412,1,966,310,2,2021-11-29 17:13
8611,6412,1,1598,413,2,2021-11-29 17:13
8612,6412,1,2348,217,1,2021-11-29 17:14
8613,6412,1,1394,185,2,2021-11-29 17:14
8614,6412,1,2442,258,1,2021-11-29 17:14
8615,6412,1,825,289,2,2021-11-29 17:14
8616,4803,1,541,5,2,2021-11-29 17:18
8617,4803,1,475,5,2,2021-11-29 17:18
8618,4803,1,1466,207,2,2021-11-29 17:18
8619,4803,1,1472,207,2,2021-11-29 17:18
8620,4803,1,887,268,2,2021-11-29 17:18
8621,4803,1,1640,294,2,2021-11-29 17:18
8622,4803,1,1116,42,2,2021-11-29 17:18
8623,4803,1,1318,154,2,2021-11-29 17:18
8624,4803,1,2164,560,2,2021-11-29 17:18
8625,4803,1,1598,413,2,2021-11-29 17:18
8626,4803,1,1165,82,2,2021-11-29 17:18
8627,4803,1,1235,343,2,2021-11-29 17:18
8628,4803,1,1650,296,2,2021-11-29 17:18
8629,4803,1,513,56,2,2021-11-29 17:18
8630,3352,1,1466,207,2,2021-11-29 17:22
8631,8839,1,1466,207,2,2021-11-29 17:33
8632,8254,1,760,302,2,2021-11-29 17:39
8633,8254,1,759,302,2,2021-11-29 17:39
8634,8254,1,877,293,2,2021-11-29 17:39
8635,8254,1,876,293,2,2021-11-29 17:39
8636,8254,1,1464,207,2,2021-11-29 17:39
8637,4803,1,2436,488,1,2021-11-29 17:48
8638,6666,1,2021,451,2,2021-11-29 18:00
8639,12048,1,1492,217,2,2021-11-29 18:12
8640,601,1,2436,488,1,2021-11-29 18:18
8641,1783,1,2440,451,2,2021-11-29 18:18
8642,12555,1,2440,451,2,2021-11-29 18:19
8643,843,1,2440,451,2,2021-11-29 18:20
8644,842,1,2440,451,2,2021-11-29 18:20
8645,2432,1,2440,451,2,2021-11-29 18:20
8646,529,1,2440,451,2,2021-11-29 18:21
8647,8798,1,2440,451,2,2021-11-29 18:22
8648,2574,1,2440,451,2,2021-11-29 18:22
8649,7970,1,2440,451,2,2021-11-29 18:23
8650,241,1,2440,451,2,2021-11-29 18:24
8651,5160,3,2440,451,2,2021-11-29 18:24
8652,3971,1,2440,451,2,2021-11-29 18:24
8653,325,1,2440,451,2,2021-11-29 18:26
8654,9276,1,2440,451,2,2021-11-29 18:29
8655,6077,1,2440,451,2,2021-11-29 18:31
8656,9013,1,2440,451,2,2021-11-29 18:31
8657,9424,1,2440,451,2,2021-11-29 18:33
8658,132,1,2440,451,2,2021-11-29 18:36
8659,12582,1,2440,451,2,2021-11-29 18:36
8660,211,1,2440,451,2,2021-11-29 18:37
8661,337,1,2440,451,2,2021-11-29 18:38
8662,6615,1,2440,451,2,2021-11-29 18:39
8663,12584,1,2440,451,2,2021-11-29 18:39
8664,3940,1,2440,451,2,2021-11-29 18:41
8665,12586,1,2440,451,2,2021-11-29 18:41
8666,2031,1,2440,451,2,2021-11-29 18:41
8667,12587,1,2440,451,2,2021-11-29 18:41
8668,851,1,2440,451,2,2021-11-29 18:41
8669,3165,1,2440,451,2,2021-11-29 18:42
8670,12589,1,2440,451,2,2021-11-29 18:42
8671,324,1,2440,451,2,2021-11-29 18:43
8672,1422,1,2440,451,2,2021-11-29 18:43
8673,1974,1,2440,451,2,2021-11-29 18:44
8674,1059,1,2440,451,2,2021-11-29 18:44
8675,1059,1,2440,451,2,2021-11-29 18:45
8676,9056,1,2440,451,2,2021-11-29 18:45
8677,1059,1,2440,451,2,2021-11-29 18:45
8678,1059,1,2440,451,2,2021-11-29 18:46
8679,12590,1,2440,451,2,2021-11-29 18:46
8680,1422,1,2440,451,2,2021-11-29 18:46
8681,12591,1,2440,451,2,2021-11-29 18:46
8682,1422,1,2440,451,2,2021-11-29 18:47
8683,12594,1,2440,451,2,2021-11-29 18:48
8684,12595,1,2440,451,2,2021-11-29 18:48
8685,12592,1,2440,451,2,2021-11-29 18:49
8686,12597,1,2440,451,2,2021-11-29 18:50
8687,12593,1,2440,451,2,2021-11-29 18:50
8688,12596,1,2440,451,2,2021-11-29 18:50
8689,12598,1,2440,451,2,2021-11-29 18:53
8690,12600,1,2440,451,2,2021-11-29 18:54
8691,12601,1,2440,451,2,2021-11-29 18:55
8692,7802,1,2440,451,2,2021-11-29 18:57
8693,7533,1,2440,451,2,2021-11-29 19:00
8694,4417,1,2436,488,1,2021-11-29 19:00
8695,2623,1,2436,488,1,2021-11-29 19:01
8696,45,1,2440,451,2,2021-11-29 19:03
8697,11578,1,2440,451,2,2021-11-29 19:05
8698,10365,1,2440,451,2,2021-11-29 19:08
8699,12608,1,2440,451,2,2021-11-29 19:11
8700,12404,1,2440,451,2,2021-11-29 19:18
8701,12611,1,2440,451,2,2021-11-29 19:24
8702,12612,1,2440,451,2,2021-11-29 19:26
8703,12613,1,2440,451,2,2021-11-29 19:28
8704,12491,1,2440,451,2,2021-11-29 19:29
8705,73,1,2440,451,2,2021-11-29 19:40
8706,408,1,2440,451,2,2021-11-29 19:41
8707,1333,1,2442,258,1,2021-11-29 19:41
8708,6427,1,763,302,2,2021-11-29 19:41
8709,12614,1,2440,451,2,2021-11-29 19:41
8710,12615,1,2436,488,1,2021-11-29 19:46
8711,7625,1,878,293,2,2021-11-29 19:46
8712,572,1,1494,217,2,2021-11-29 19:48
8713,12616,1,2440,451,2,2021-11-29 19:57
8714,12617,1,2440,451,2,2021-11-29 19:58
8715,9600,1,2022,451,2,2021-11-29 20:00
8716,259,1,2440,451,2,2021-11-29 20:00
8717,12619,1,2440,451,2,2021-11-29 20:00
8718,1250,1,2440,451,2,2021-11-29 20:01
8719,54,1,2440,451,2,2021-11-29 20:02
8720,4886,1,701,196,2,2021-11-29 20:09
8721,910,1,2440,451,2,2021-11-29 20:13
8722,61,1,2440,451,2,2021-11-29 20:19
8723,10635,1,2440,451,2,2021-11-29 20:22
8724,10635,1,2440,451,2,2021-11-29 20:25
